14-10-2022 00:00,19383.33
15-10-2022 00:00,19184.71
16-10-2022 00:00,19063.1
17-10-2022 00:00,19265.53
18-10-2022 00:00,19548.97
19-10-2022 00:00,19330.74
20-10-2022 00:00,19125.65
21-10-2022 00:00,19046.83
22-10-2022 00:00,19171.34
23-10-2022 00:00,19205.45
24-10-2022 00:00,19565.91
25-10-2022 00:00,19338.9
26-10-2022 00:00,20101.27
